galaxy_name,ra_deg,dec_deg,distance_mpc,stellar_mass_msun,effective_radius_kpc,lambda_R,V_over_sigma,ellipticity,fast_rotator_flag,fast_slow_class,T_type,KMAG_abs,source_reference,stellar_surface_density_msun_kpc2,S_K_proxy,mixed_support_proxy,flattening_support_proxy,bridge_response_proxy,bridge_response_class,response_label,claim_boundary,fixed_SK_coefficient
NGC2695,133.612778,-3.067101,31.5,46891053161.122375,2.476766202060761,0.575,0.582,0.293,1,F,-2.1,-23.64,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1216578377.2716808,1.0813704268195983,0.5978666245259165,0.30842105263157893,0.6584615384615385,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC2698,133.902222,-3.183882,27.1,34921266579.213326,1.654031399395047,0.593,0.569,0.516,1,F,-1.0,-23.32,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,2031527095.6549866,1.0779056081123246,0.6052954110898661,0.5431578947368422,0.7669230769230768,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC2699,133.953415,-3.127507,26.2,20095091452.076656,1.4583969594074773,0.444,0.45,0.143,1,F,-5.0,-22.72,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1503691061.923285,1.0494045930907678,0.5151034482758621,0.15052631578947367,0.5,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC2764,137.072983,21.443447,39.6,30980611593.729446,2.3619442621952498,0.658,0.783,0.614,1,F,-2.0,-23.19,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,883834253.8128198,1.143041775264579,0.6607442512619182,0.6463157894736842,0.8169230769230771,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC2768,137.906265,60.037209,21.8,125629024346.68465,6.668542947018745,0.253,0.236,0.472,1,F,-4.4,-24.71,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,449622683.8864725,1.0138283878448069,0.38378155339805825,0.4968421052631579,0.3242307692307692,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC2778,138.101639,35.027424,22.3,12796464228.91737,1.7134811137072614,0.572,0.574,0.224,1,F,-4.8,-22.23,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,693667703.7449389,1.07923028126531,0.5954027954256671,0.23578947368421055,0.551923076923077,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC2824,139.759277,26.269999,40.7,24383159917.023968,1.4294496679054665,0.492,0.534,0.162,1,F,-2.0,-22.93,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1899207350.3845232,1.0689144025599058,0.5504328552803128,0.1705263157894737,0.5834615384615385,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC2852,140.810684,40.163879,28.5,12220528465.904612,0.9781812161514521,0.368,0.32,0.135,1,F,1.0,-22.18,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,2032691545.7043648,1.0252804494381036,0.4567272727272727,0.14210526315789476,0.448076923076923,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC2859,141.077286,34.513378,27.0,73635965740.25377,3.5232075100490494,0.359,0.41,0.089,1,F,-1.2,-24.13,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,944134075.8980668,1.0411772183446966,0.46673404255319145,0.09368421052631579,0.3730769230769231,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC2880,142.394241,62.49062,21.3,25532302840.80617,2.157516184868545,0.581,0.627,0.282,1,F,-2.7,-22.98,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,872975376.5380954,1.0938759070388195,0.6061115550092194,0.2968421052631579,0.625,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC2950,145.646317,58.851219,14.5,24383159917.023968,1.0887858325082287,0.436,0.488,0.362,1,F,-2.0,-22.93,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,3273596867.204246,1.0578619947800374,0.5163870967741935,0.38105263157894737,0.6303846153846153,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC2962,145.224609,5.16582,34.0,65931049201.040504,4.046256181770587,0.43,0.376,0.484,1,F,-1.1,-24.01,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,640919325.2562927,1.034740547190454,0.49697674418604654,0.5094736842105263,0.4746153846153846,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC2974,145.638611,-3.699116,20.9,46035194986.97272,3.8523057150266546,0.663,0.813,0.407,1,F,-4.2,-23.62,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,493706254.00737226,1.1534662977304537,0.6660284059569774,0.4284210526315789,0.7138461538461538,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3032,148.034119,29.236279,21.4,10449367105.054768,1.3676917656949612,0.344,0.267,0.102,1,F,-1.9,-22.01,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,889065287.7567037,1.0176662026421042,0.4352202052091555,0.10736842105263157,0.31846153846153846,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3073,150.216843,55.618935,32.8,8454540073.709286,2.1451037524061873,0.145,0.136,0.124,1,F,-2.8,-21.78,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,292424336.68932706,1.0046133584618513,0.3084154929577465,0.13052631578947368,0.11730769230769231,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3098,150.569458,24.711092,23.0,20095091452.076656,1.46994909397122,0.635,0.744,0.553,1,F,-1.5,-22.72,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1480149316.1671708,1.1299415914108129,0.6454816513761468,0.5821052631578948,0.8273076923076923,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3156,153.171692,3.12932,21.8,11887485138.296074,1.836669239412231,0.648,0.771,0.478,1,F,-2.5,-22.15,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,560851923.5096508,1.1389558814984888,0.6546041784302654,0.5031578947368421,0.7203846153846154,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3182,154.887558,58.205818,34.0,30980611593.729446,3.443922548616457,0.306,0.372,0.166,1,F,0.4,-23.19,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,415722343.4877332,1.0340174079772544,0.43434110787172014,0.17473684210526316,0.295,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3193,154.603683,21.893978,33.1,116705140822.02827,4.22087462883849,0.195,0.208,0.129,1,F,-4.8,-24.63,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1042569974.574734,1.010758131305408,0.34915562913907283,0.13578947368421054,0.26692307692307693,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3226,155.862549,19.898439,22.9,32440682835.870747,3.4309148621705674,0.251,0.273,0.168,1,F,-4.8,-23.24,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,438621823.6353226,1.0184618304089752,0.38983621366849963,0.1768421052631579,0.2357692307692308,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3230,155.93309,12.567883,40.8,77106321889.91795,3.59943737576842,0.609,0.617,0.55,1,F,-1.8,-24.18,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,947198223.1963948,1.0910291013533966,0.6189712430426716,0.5789473684210527,0.7207692307692307,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3245,156.826523,28.507435,20.3,49100960413.18377,2.4721253998324713,0.626,0.624,0.442,1,F,-2.1,-23.69,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1278701354.0443325,1.0930178406595201,0.6282709359605911,0.4652631578947369,0.75,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3248,156.93927,22.84717,24.6,15384733831.281294,1.8902078653452303,0.511,0.514,0.374,1,F,-2.0,-22.43,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,685316181.9708312,1.064000939849209,0.5573494055482167,0.3936842105263158,0.5407692307692308,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3301,159.233459,21.882166,22.8,33658130270.755707,2.205511394627807,0.603,0.676,0.507,1,F,-0.4,-23.28,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1101264163.2797208,1.108371778781831,0.6225023866348449,0.5336842105263159,0.7507692307692307,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3377,161.926666,13.98564,10.9,20849228399.99127,1.8749986389576383,0.522,0.564,0.503,1,F,-4.8,-22.76,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,943861355.2045853,1.0765909158078568,0.5691841432225064,0.5294736842105263,0.6369230769230769,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
