object_name,label_family,unresolved_reason,recommended_next_action
F563-V2,Vrot/sigma,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for Vrot/sigma; do not infer it from SPARC Table-1 scalars.
F563-V2,burstiness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for burstiness; do not infer it from SPARC Table-1 scalars.
F563-V2,centroid offset,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for centroid offset; do not infer it from SPARC Table-1 scalars.
F563-V2,lopsidedness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for lopsidedness; do not infer it from SPARC Table-1 scalars.
F563-V2,warp / PA twist,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for warp / PA twist; do not infer it from SPARC Table-1 scalars.
F568-V1,A/R mismatch,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for A/R mismatch; do not infer it from SPARC Table-1 scalars.
F568-V1,H I asymmetry,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for H I asymmetry; do not infer it from SPARC Table-1 scalars.
F568-V1,SFE/depletion,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for SFE/depletion; do not infer it from SPARC Table-1 scalars.
F568-V1,Vrot/sigma,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for Vrot/sigma; do not infer it from SPARC Table-1 scalars.
F568-V1,burstiness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for burstiness; do not infer it from SPARC Table-1 scalars.
F568-V1,centroid offset,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for centroid offset; do not infer it from SPARC Table-1 scalars.
F568-V1,lopsidedness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for lopsidedness; do not infer it from SPARC Table-1 scalars.
F568-V1,warp / PA twist,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for warp / PA twist; do not infer it from SPARC Table-1 scalars.
F583-1,A/R mismatch,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for A/R mismatch; do not infer it from SPARC Table-1 scalars.
F583-1,H I asymmetry,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for H I asymmetry; do not infer it from SPARC Table-1 scalars.
F583-1,SFE/depletion,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for SFE/depletion; do not infer it from SPARC Table-1 scalars.
F583-1,Vrot/sigma,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for Vrot/sigma; do not infer it from SPARC Table-1 scalars.
F583-1,burstiness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for burstiness; do not infer it from SPARC Table-1 scalars.
F583-1,centroid offset,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for centroid offset; do not infer it from SPARC Table-1 scalars.
F583-1,lopsidedness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for lopsidedness; do not infer it from SPARC Table-1 scalars.
F583-1,warp / PA twist,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for warp / PA twist; do not infer it from SPARC Table-1 scalars.
NGC0100,A/R mismatch,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for A/R mismatch; do not infer it from SPARC Table-1 scalars.
NGC0100,H I asymmetry,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for H I asymmetry; do not infer it from SPARC Table-1 scalars.
NGC0100,SFE/depletion,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for SFE/depletion; do not infer it from SPARC Table-1 scalars.
NGC0100,Vrot/sigma,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for Vrot/sigma; do not infer it from SPARC Table-1 scalars.
NGC0100,burstiness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for burstiness; do not infer it from SPARC Table-1 scalars.
NGC0100,centroid offset,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for centroid offset; do not infer it from SPARC Table-1 scalars.
NGC0100,lopsidedness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for lopsidedness; do not infer it from SPARC Table-1 scalars.
NGC0100,warp / PA twist,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for warp / PA twist; do not infer it from SPARC Table-1 scalars.
NGC1003,A/R mismatch,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for A/R mismatch; do not infer it from SPARC Table-1 scalars.
NGC1003,H I asymmetry,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for H I asymmetry; do not infer it from SPARC Table-1 scalars.
NGC1003,SFE/depletion,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for SFE/depletion; do not infer it from SPARC Table-1 scalars.
NGC1003,Vrot/sigma,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for Vrot/sigma; do not infer it from SPARC Table-1 scalars.
NGC1003,burstiness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for burstiness; do not infer it from SPARC Table-1 scalars.
NGC1003,centroid offset,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for centroid offset; do not infer it from SPARC Table-1 scalars.
NGC1003,lopsidedness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for lopsidedness; do not infer it from SPARC Table-1 scalars.
NGC1003,warp / PA twist,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for warp / PA twist; do not infer it from SPARC Table-1 scalars.
NGC3109,A/R mismatch,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for A/R mismatch; do not infer it from SPARC Table-1 scalars.
NGC3109,H I asymmetry,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for H I asymmetry; do not infer it from SPARC Table-1 scalars.
NGC3109,SFE/depletion,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for SFE/depletion; do not infer it from SPARC Table-1 scalars.
NGC3109,Vrot/sigma,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for Vrot/sigma; do not infer it from SPARC Table-1 scalars.
NGC3109,burstiness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for burstiness; do not infer it from SPARC Table-1 scalars.
NGC3109,centroid offset,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for centroid offset; do not infer it from SPARC Table-1 scalars.
NGC3109,lopsidedness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for lopsidedness; do not infer it from SPARC Table-1 scalars.
NGC3109,warp / PA twist,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for warp / PA twist; do not infer it from SPARC Table-1 scalars.
NGC3741,A/R mismatch,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for A/R mismatch; do not infer it from SPARC Table-1 scalars.
NGC3741,H I asymmetry,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for H I asymmetry; do not infer it from SPARC Table-1 scalars.
NGC3741,SFE/depletion,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for SFE/depletion; do not infer it from SPARC Table-1 scalars.
NGC3741,Vrot/sigma,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for Vrot/sigma; do not infer it from SPARC Table-1 scalars.
NGC3741,burstiness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for burstiness; do not infer it from SPARC Table-1 scalars.
NGC3741,centroid offset,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for centroid offset; do not infer it from SPARC Table-1 scalars.
NGC3741,lopsidedness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for lopsidedness; do not infer it from SPARC Table-1 scalars.
NGC3741,warp / PA twist,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for warp / PA twist; do not infer it from SPARC Table-1 scalars.
NGC5585,A/R mismatch,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for A/R mismatch; do not infer it from SPARC Table-1 scalars.
NGC5585,H I asymmetry,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for H I asymmetry; do not infer it from SPARC Table-1 scalars.
NGC5585,SFE/depletion,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for SFE/depletion; do not infer it from SPARC Table-1 scalars.
NGC5585,Vrot/sigma,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for Vrot/sigma; do not infer it from SPARC Table-1 scalars.
NGC5585,burstiness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for burstiness; do not infer it from SPARC Table-1 scalars.
NGC5585,centroid offset,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for centroid offset; do not infer it from SPARC Table-1 scalars.
NGC5585,lopsidedness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for lopsidedness; do not infer it from SPARC Table-1 scalars.
NGC5585,warp / PA twist,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for warp / PA twist; do not infer it from SPARC Table-1 scalars.
UGC00128,A/R mismatch,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for A/R mismatch; do not infer it from SPARC Table-1 scalars.
UGC00128,H I asymmetry,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for H I asymmetry; do not infer it from SPARC Table-1 scalars.
UGC00128,SFE/depletion,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for SFE/depletion; do not infer it from SPARC Table-1 scalars.
UGC00128,Vrot/sigma,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for Vrot/sigma; do not infer it from SPARC Table-1 scalars.
UGC00128,burstiness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for burstiness; do not infer it from SPARC Table-1 scalars.
UGC00128,centroid offset,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for centroid offset; do not infer it from SPARC Table-1 scalars.
UGC00128,lopsidedness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for lopsidedness; do not infer it from SPARC Table-1 scalars.
UGC00128,warp / PA twist,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for warp / PA twist; do not infer it from SPARC Table-1 scalars.
UGC00731,A/R mismatch,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for A/R mismatch; do not infer it from SPARC Table-1 scalars.
UGC00731,H I asymmetry,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for H I asymmetry; do not infer it from SPARC Table-1 scalars.
UGC00731,SFE/depletion,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for SFE/depletion; do not infer it from SPARC Table-1 scalars.
UGC00731,Vrot/sigma,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for Vrot/sigma; do not infer it from SPARC Table-1 scalars.
UGC00731,burstiness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for burstiness; do not infer it from SPARC Table-1 scalars.
UGC00731,centroid offset,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for centroid offset; do not infer it from SPARC Table-1 scalars.
UGC00731,lopsidedness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for lopsidedness; do not infer it from SPARC Table-1 scalars.
UGC00731,warp / PA twist,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for warp / PA twist; do not infer it from SPARC Table-1 scalars.
UGC01230,A/R mismatch,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for A/R mismatch; do not infer it from SPARC Table-1 scalars.
UGC01230,H I asymmetry,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for H I asymmetry; do not infer it from SPARC Table-1 scalars.
UGC01230,SFE/depletion,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for SFE/depletion; do not infer it from SPARC Table-1 scalars.
UGC01230,Vrot/sigma,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for Vrot/sigma; do not infer it from SPARC Table-1 scalars.
UGC01230,burstiness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for burstiness; do not infer it from SPARC Table-1 scalars.
UGC01230,centroid offset,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for centroid offset; do not infer it from SPARC Table-1 scalars.
UGC01230,lopsidedness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for lopsidedness; do not infer it from SPARC Table-1 scalars.
UGC01230,warp / PA twist,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for warp / PA twist; do not infer it from SPARC Table-1 scalars.
UGC01281,A/R mismatch,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for A/R mismatch; do not infer it from SPARC Table-1 scalars.
UGC01281,H I asymmetry,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for H I asymmetry; do not infer it from SPARC Table-1 scalars.
UGC01281,SFE/depletion,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for SFE/depletion; do not infer it from SPARC Table-1 scalars.
UGC01281,Vrot/sigma,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for Vrot/sigma; do not infer it from SPARC Table-1 scalars.
UGC01281,burstiness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for burstiness; do not infer it from SPARC Table-1 scalars.
UGC01281,centroid offset,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for centroid offset; do not infer it from SPARC Table-1 scalars.
UGC01281,lopsidedness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for lopsidedness; do not infer it from SPARC Table-1 scalars.
UGC01281,warp / PA twist,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for warp / PA twist; do not infer it from SPARC Table-1 scalars.
UGC04278,A/R mismatch,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for A/R mismatch; do not infer it from SPARC Table-1 scalars.
UGC04278,H I asymmetry,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for H I asymmetry; do not infer it from SPARC Table-1 scalars.
UGC04278,SFE/depletion,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for SFE/depletion; do not infer it from SPARC Table-1 scalars.
UGC04278,Vrot/sigma,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for Vrot/sigma; do not infer it from SPARC Table-1 scalars.
UGC04278,burstiness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for burstiness; do not infer it from SPARC Table-1 scalars.
UGC04278,centroid offset,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for centroid offset; do not infer it from SPARC Table-1 scalars.
UGC04278,lopsidedness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for lopsidedness; do not infer it from SPARC Table-1 scalars.
UGC04278,warp / PA twist,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for warp / PA twist; do not infer it from SPARC Table-1 scalars.
UGC04499,A/R mismatch,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for A/R mismatch; do not infer it from SPARC Table-1 scalars.
UGC04499,H I asymmetry,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for H I asymmetry; do not infer it from SPARC Table-1 scalars.
UGC04499,SFE/depletion,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for SFE/depletion; do not infer it from SPARC Table-1 scalars.
UGC04499,Vrot/sigma,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for Vrot/sigma; do not infer it from SPARC Table-1 scalars.
UGC04499,burstiness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for burstiness; do not infer it from SPARC Table-1 scalars.
UGC04499,centroid offset,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for centroid offset; do not infer it from SPARC Table-1 scalars.
UGC04499,lopsidedness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for lopsidedness; do not infer it from SPARC Table-1 scalars.
UGC04499,warp / PA twist,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for warp / PA twist; do not infer it from SPARC Table-1 scalars.
UGC05005,A/R mismatch,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for A/R mismatch; do not infer it from SPARC Table-1 scalars.
UGC05005,H I asymmetry,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for H I asymmetry; do not infer it from SPARC Table-1 scalars.
UGC05005,SFE/depletion,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for SFE/depletion; do not infer it from SPARC Table-1 scalars.
UGC05005,Vrot/sigma,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for Vrot/sigma; do not infer it from SPARC Table-1 scalars.
UGC05005,burstiness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for burstiness; do not infer it from SPARC Table-1 scalars.
UGC05005,centroid offset,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for centroid offset; do not infer it from SPARC Table-1 scalars.
UGC05005,lopsidedness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for lopsidedness; do not infer it from SPARC Table-1 scalars.
UGC05005,warp / PA twist,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for warp / PA twist; do not infer it from SPARC Table-1 scalars.
UGC05721,A/R mismatch,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for A/R mismatch; do not infer it from SPARC Table-1 scalars.
UGC05721,H I asymmetry,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for H I asymmetry; do not infer it from SPARC Table-1 scalars.
UGC05721,SFE/depletion,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for SFE/depletion; do not infer it from SPARC Table-1 scalars.
UGC05721,Vrot/sigma,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for Vrot/sigma; do not infer it from SPARC Table-1 scalars.
UGC05721,burstiness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for burstiness; do not infer it from SPARC Table-1 scalars.
UGC05721,centroid offset,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for centroid offset; do not infer it from SPARC Table-1 scalars.
UGC05721,lopsidedness,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for lopsidedness; do not infer it from SPARC Table-1 scalars.
UGC05721,warp / PA twist,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for warp / PA twist; do not infer it from SPARC Table-1 scalars.
UGC06446,A/R mismatch,sparc_table1_context_only_not_target_label,Perform source-specific extraction from resolved H I / velocity-field / morphology literature for A/R mismatch; do not infer it from SPARC Table-1 scalars.
