object_name,context_family,measurement_name,measurement_value,measurement_units,source_field,source_reference_code,evidence_class,usable_as_direct_target_label,claim_boundary
DDO161,velocity_context,flat_velocity,66.3,km/s,Vflat,Co00,same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
DDO161,velocity_context,flat_velocity_uncertainty,1.9,km/s,e_Vflat,Co00,same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
DDO161,hi_extent_context,hi_radius,10.69,kpc,RHI,Co00,same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
DDO161,disk_structure_context,disk_scale_length,1.22,kpc,Rdisk,Co00,same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
DDO161,hi_extent_context,hi_radius_over_disk_scale,8.762295081967213,dimensionless,RHI_over_Rdisk,Co00,same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
DDO161,geometry_context,inclination,70.0,deg,Inc,Co00,same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
DDO161,source_reference_context,sparc_reference_code,Co00,reference_code,Ref,Co00,same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F563-1,velocity_context,flat_velocity,109.9,km/s,Vflat,"KN08,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F563-1,velocity_context,flat_velocity_uncertainty,12.5,km/s,e_Vflat,"KN08,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F563-1,hi_extent_context,hi_radius,23.47,kpc,RHI,"KN08,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F563-1,disk_structure_context,disk_scale_length,3.52,kpc,Rdisk,"KN08,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F563-1,hi_extent_context,hi_radius_over_disk_scale,6.667613636363636,dimensionless,RHI_over_Rdisk,"KN08,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F563-1,geometry_context,inclination,25.0,deg,Inc,"KN08,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F563-1,source_reference_context,sparc_reference_code,"KN08,dB96",reference_code,Ref,"KN08,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F563-V2,velocity_context,flat_velocity,116.6,km/s,Vflat,"dB01,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F563-V2,velocity_context,flat_velocity_uncertainty,9.4,km/s,e_Vflat,"dB01,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F563-V2,hi_extent_context,hi_radius,11.37,kpc,RHI,"dB01,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F563-V2,disk_structure_context,disk_scale_length,2.43,kpc,Rdisk,"dB01,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F563-V2,hi_extent_context,hi_radius_over_disk_scale,4.679012345679012,dimensionless,RHI_over_Rdisk,"dB01,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F563-V2,geometry_context,inclination,29.0,deg,Inc,"dB01,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F563-V2,source_reference_context,sparc_reference_code,"dB01,dB96",reference_code,Ref,"dB01,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F568-V1,velocity_context,flat_velocity,112.3,km/s,Vflat,"dB01,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F568-V1,velocity_context,flat_velocity_uncertainty,15.8,km/s,e_Vflat,"dB01,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F568-V1,hi_extent_context,hi_radius,14.38,kpc,RHI,"dB01,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F568-V1,disk_structure_context,disk_scale_length,2.85,kpc,Rdisk,"dB01,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F568-V1,hi_extent_context,hi_radius_over_disk_scale,5.045614035087719,dimensionless,RHI_over_Rdisk,"dB01,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F568-V1,geometry_context,inclination,40.0,deg,Inc,"dB01,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F568-V1,source_reference_context,sparc_reference_code,"dB01,dB96",reference_code,Ref,"dB01,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F583-1,velocity_context,flat_velocity,85.8,km/s,Vflat,"KN08,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F583-1,velocity_context,flat_velocity_uncertainty,3.6,km/s,e_Vflat,"KN08,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F583-1,hi_extent_context,hi_radius,15.65,kpc,RHI,"KN08,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F583-1,disk_structure_context,disk_scale_length,2.36,kpc,Rdisk,"KN08,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F583-1,hi_extent_context,hi_radius_over_disk_scale,6.63135593220339,dimensionless,RHI_over_Rdisk,"KN08,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F583-1,geometry_context,inclination,63.0,deg,Inc,"KN08,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
F583-1,source_reference_context,sparc_reference_code,"KN08,dB96",reference_code,Ref,"KN08,dB96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC0100,velocity_context,flat_velocity,88.1,km/s,Vflat,"dB02,Rh96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC0100,velocity_context,flat_velocity_uncertainty,6.4,km/s,e_Vflat,"dB02,Rh96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC0100,hi_extent_context,hi_radius,16.36,kpc,RHI,"dB02,Rh96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC0100,disk_structure_context,disk_scale_length,1.66,kpc,Rdisk,"dB02,Rh96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC0100,hi_extent_context,hi_radius_over_disk_scale,9.855421686746988,dimensionless,RHI_over_Rdisk,"dB02,Rh96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC0100,geometry_context,inclination,89.0,deg,Inc,"dB02,Rh96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC0100,source_reference_context,sparc_reference_code,"dB02,Rh96",reference_code,Ref,"dB02,Rh96",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC1003,velocity_context,flat_velocity,109.8,km/s,Vflat,"Sa96,Br92",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC1003,velocity_context,flat_velocity_uncertainty,4.2,km/s,e_Vflat,"Sa96,Br92",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC1003,hi_extent_context,hi_radius,33.33,kpc,RHI,"Sa96,Br92",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC1003,disk_structure_context,disk_scale_length,1.61,kpc,Rdisk,"Sa96,Br92",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC1003,hi_extent_context,hi_radius_over_disk_scale,20.701863354037265,dimensionless,RHI_over_Rdisk,"Sa96,Br92",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC1003,geometry_context,inclination,67.0,deg,Inc,"Sa96,Br92",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC1003,source_reference_context,sparc_reference_code,"Sa96,Br92",reference_code,Ref,"Sa96,Br92",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC3109,velocity_context,flat_velocity,66.2,km/s,Vflat,"Be91,JC90",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC3109,velocity_context,flat_velocity_uncertainty,2.6,km/s,e_Vflat,"Be91,JC90",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC3109,hi_extent_context,hi_radius,6.0,kpc,RHI,"Be91,JC90",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC3109,disk_structure_context,disk_scale_length,1.56,kpc,Rdisk,"Be91,JC90",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC3109,hi_extent_context,hi_radius_over_disk_scale,3.846153846153846,dimensionless,RHI_over_Rdisk,"Be91,JC90",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC3109,geometry_context,inclination,70.0,deg,Inc,"Be91,JC90",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC3109,source_reference_context,sparc_reference_code,"Be91,JC90",reference_code,Ref,"Be91,JC90",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC3741,velocity_context,flat_velocity,50.1,km/s,Vflat,"Ge07,Bm05",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC3741,velocity_context,flat_velocity_uncertainty,2.1,km/s,e_Vflat,"Ge07,Bm05",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC3741,hi_extent_context,hi_radius,4.2,kpc,RHI,"Ge07,Bm05",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC3741,disk_structure_context,disk_scale_length,0.2,kpc,Rdisk,"Ge07,Bm05",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC3741,hi_extent_context,hi_radius_over_disk_scale,21.0,dimensionless,RHI_over_Rdisk,"Ge07,Bm05",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC3741,geometry_context,inclination,70.0,deg,Inc,"Ge07,Bm05",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC3741,source_reference_context,sparc_reference_code,"Ge07,Bm05",reference_code,Ref,"Ge07,Bm05",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC5585,velocity_context,flat_velocity,90.3,km/s,Vflat,"Bl99,Sa96,Co91",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC5585,velocity_context,flat_velocity_uncertainty,2.4,km/s,e_Vflat,"Bl99,Sa96,Co91",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC5585,hi_extent_context,hi_radius,10.92,kpc,RHI,"Bl99,Sa96,Co91",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC5585,disk_structure_context,disk_scale_length,1.53,kpc,Rdisk,"Bl99,Sa96,Co91",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC5585,hi_extent_context,hi_radius_over_disk_scale,7.137254901960784,dimensionless,RHI_over_Rdisk,"Bl99,Sa96,Co91",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC5585,geometry_context,inclination,51.0,deg,Inc,"Bl99,Sa96,Co91",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
NGC5585,source_reference_context,sparc_reference_code,"Bl99,Sa96,Co91",reference_code,Ref,"Bl99,Sa96,Co91",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC00128,velocity_context,flat_velocity,129.3,km/s,Vflat,"VB99,VH93",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC00128,velocity_context,flat_velocity_uncertainty,2.8,km/s,e_Vflat,"VB99,VH93",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC00128,hi_extent_context,hi_radius,31.27,kpc,RHI,"VB99,VH93",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC00128,disk_structure_context,disk_scale_length,5.95,kpc,Rdisk,"VB99,VH93",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC00128,hi_extent_context,hi_radius_over_disk_scale,5.25546218487395,dimensionless,RHI_over_Rdisk,"VB99,VH93",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC00128,geometry_context,inclination,57.0,deg,Inc,"VB99,VH93",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC00128,source_reference_context,sparc_reference_code,"VB99,VH93",reference_code,Ref,"VB99,VH93",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC00731,velocity_context,flat_velocity,73.3,km/s,Vflat,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC00731,velocity_context,flat_velocity_uncertainty,2.3,km/s,e_Vflat,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC00731,hi_extent_context,hi_radius,11.57,kpc,RHI,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC00731,disk_structure_context,disk_scale_length,2.3,kpc,Rdisk,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC00731,hi_extent_context,hi_radius_over_disk_scale,5.030434782608697,dimensionless,RHI_over_Rdisk,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC00731,geometry_context,inclination,57.0,deg,Inc,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC00731,source_reference_context,sparc_reference_code,"Sw09,Sw02",reference_code,Ref,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC01230,velocity_context,flat_velocity,103.7,km/s,Vflat,"dB02,VdH93",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC01230,velocity_context,flat_velocity_uncertainty,6.1,km/s,e_Vflat,"dB02,VdH93",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC01230,hi_extent_context,hi_radius,26.29,kpc,RHI,"dB02,VdH93",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC01230,disk_structure_context,disk_scale_length,4.34,kpc,Rdisk,"dB02,VdH93",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC01230,hi_extent_context,hi_radius_over_disk_scale,6.057603686635945,dimensionless,RHI_over_Rdisk,"dB02,VdH93",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC01230,geometry_context,inclination,22.0,deg,Inc,"dB02,VdH93",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC01230,source_reference_context,sparc_reference_code,"dB02,VdH93",reference_code,Ref,"dB02,VdH93",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC01281,velocity_context,flat_velocity,55.2,km/s,Vflat,"dB02,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC01281,velocity_context,flat_velocity_uncertainty,3.5,km/s,e_Vflat,"dB02,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC01281,hi_extent_context,hi_radius,5.26,kpc,RHI,"dB02,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC01281,disk_structure_context,disk_scale_length,1.63,kpc,Rdisk,"dB02,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC01281,hi_extent_context,hi_radius_over_disk_scale,3.226993865030675,dimensionless,RHI_over_Rdisk,"dB02,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC01281,geometry_context,inclination,90.0,deg,Inc,"dB02,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC01281,source_reference_context,sparc_reference_code,"dB02,Sw02",reference_code,Ref,"dB02,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC04278,velocity_context,flat_velocity,91.4,km/s,Vflat,"dB02,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC04278,velocity_context,flat_velocity_uncertainty,4.8,km/s,e_Vflat,"dB02,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC04278,hi_extent_context,hi_radius,8.9,kpc,RHI,"dB02,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC04278,disk_structure_context,disk_scale_length,2.21,kpc,Rdisk,"dB02,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC04278,hi_extent_context,hi_radius_over_disk_scale,4.027149321266968,dimensionless,RHI_over_Rdisk,"dB02,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC04278,geometry_context,inclination,90.0,deg,Inc,"dB02,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC04278,source_reference_context,sparc_reference_code,"dB02,Sw02",reference_code,Ref,"dB02,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC04499,velocity_context,flat_velocity,72.8,km/s,Vflat,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC04499,velocity_context,flat_velocity_uncertainty,2.4,km/s,e_Vflat,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC04499,hi_extent_context,hi_radius,8.67,kpc,RHI,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC04499,disk_structure_context,disk_scale_length,1.73,kpc,Rdisk,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC04499,hi_extent_context,hi_radius_over_disk_scale,5.011560693641618,dimensionless,RHI_over_Rdisk,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC04499,geometry_context,inclination,50.0,deg,Inc,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC04499,source_reference_context,sparc_reference_code,"Sw09,Sw02",reference_code,Ref,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC05005,velocity_context,flat_velocity,98.9,km/s,Vflat,"dB02,VH93",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC05005,velocity_context,flat_velocity_uncertainty,7.2,km/s,e_Vflat,"dB02,VH93",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC05005,hi_extent_context,hi_radius,21.61,kpc,RHI,"dB02,VH93",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC05005,disk_structure_context,disk_scale_length,3.2,kpc,Rdisk,"dB02,VH93",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC05005,hi_extent_context,hi_radius_over_disk_scale,6.753125,dimensionless,RHI_over_Rdisk,"dB02,VH93",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC05005,geometry_context,inclination,41.0,deg,Inc,"dB02,VH93",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC05005,source_reference_context,sparc_reference_code,"dB02,VH93",reference_code,Ref,"dB02,VH93",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC05721,velocity_context,flat_velocity,79.7,km/s,Vflat,"dB02,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC05721,velocity_context,flat_velocity_uncertainty,6.6,km/s,e_Vflat,"dB02,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC05721,hi_extent_context,hi_radius,6.74,kpc,RHI,"dB02,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC05721,disk_structure_context,disk_scale_length,0.38,kpc,Rdisk,"dB02,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC05721,hi_extent_context,hi_radius_over_disk_scale,17.736842105263158,dimensionless,RHI_over_Rdisk,"dB02,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC05721,geometry_context,inclination,61.0,deg,Inc,"dB02,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC05721,source_reference_context,sparc_reference_code,"dB02,Sw02",reference_code,Ref,"dB02,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC06446,velocity_context,flat_velocity,82.2,km/s,Vflat,"VS01,SV98",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC06446,velocity_context,flat_velocity_uncertainty,4.3,km/s,e_Vflat,"VS01,SV98",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC06446,hi_extent_context,hi_radius,10.33,kpc,RHI,"VS01,SV98",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC06446,disk_structure_context,disk_scale_length,1.49,kpc,Rdisk,"VS01,SV98",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC06446,hi_extent_context,hi_radius_over_disk_scale,6.932885906040268,dimensionless,RHI_over_Rdisk,"VS01,SV98",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC06446,geometry_context,inclination,51.0,deg,Inc,"VS01,SV98",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC06446,source_reference_context,sparc_reference_code,"VS01,SV98",reference_code,Ref,"VS01,SV98",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC06667,velocity_context,flat_velocity,83.8,km/s,Vflat,"VS01,SV98",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC06667,velocity_context,flat_velocity_uncertainty,3.1,km/s,e_Vflat,"VS01,SV98",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC06667,hi_extent_context,hi_radius,8.59,kpc,RHI,"VS01,SV98",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC06667,disk_structure_context,disk_scale_length,5.15,kpc,Rdisk,"VS01,SV98",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC06667,hi_extent_context,hi_radius_over_disk_scale,1.6679611650485435,dimensionless,RHI_over_Rdisk,"VS01,SV98",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC06667,geometry_context,inclination,89.0,deg,Inc,"VS01,SV98",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC06667,source_reference_context,sparc_reference_code,"VS01,SV98",reference_code,Ref,"VS01,SV98",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC07399,velocity_context,flat_velocity,103.0,km/s,Vflat,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC07399,velocity_context,flat_velocity_uncertainty,3.3,km/s,e_Vflat,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC07399,hi_extent_context,hi_radius,7.85,kpc,RHI,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC07399,disk_structure_context,disk_scale_length,1.64,kpc,Rdisk,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC07399,hi_extent_context,hi_radius_over_disk_scale,4.786585365853659,dimensionless,RHI_over_Rdisk,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
